Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock
15-07-2015,29.40745625,29.97940065,29.16914624,29.31213188,50904,0,0,20MICRONS.NS
16-07-2015,29.40745752,29.74109192,28.83551309,29.16914749,44084,0,0,20MICRONS.NS
17-07-2015,29.35979184,29.40745493,28.93083492,29.02615929,20451,0,0,20MICRONS.NS
20-07-2015,29.1691472,29.45511851,28.88317409,28.97849846,19392,0,0,20MICRONS.NS
21-07-2015,29.55043995,29.55043995,27.92993122,28.64486122,67109,0,0,20MICRONS.NS
22-07-2015,29.02616106,29.02616106,28.21590663,28.5972023,52043,0,0,20MICRONS.NS
23-07-2015,31.17095176,31.17095176,28.31123148,28.97849846,27053,0,0,20MICRONS.NS
24-07-2015,29.50277996,29.50277996,28.40655246,28.50187683,39541,0,0,20MICRONS.NS
27-07-2015,29.07382137,29.07382137,27.64396131,28.26356697,18026,0,0,20MICRONS.NS
28-07-2015,27.88227096,29.02615973,27.88227096,28.31122971,47736,0,0,20MICRONS.NS
29-07-2015,28.5972015,28.93083589,27.16734143,28.02525711,43949,0,0,20MICRONS.NS
30-07-2015,28.31123083,28.35889211,27.26266639,27.73928642,21891,0,0,20MICRONS.NS
31-07-2015,27.73928695,27.97759697,27.16734253,27.45331383,37312,0,0,20MICRONS.NS
03-08-2015,27.64396257,28.16824389,27.16734253,27.45331383,41444,0,0,20MICRONS.NS
04-08-2015,27.35799184,28.50187888,27.26266746,27.83461189,54804,0,0,20MICRONS.NS
05-08-2015,28.0252574,28.97849746,27.64396174,28.21590614,34260,0,0,20MICRONS.NS
06-08-2015,28.50187639,30.0270608,26.4524107,26.78604507,54669,0,0,20MICRONS.NS
07-08-2015,27.54863611,32.12418928,27.16734047,30.36069489,387577,0,0,20MICRONS.NS
10-08-2015,29.26447145,29.359794,27.21500381,27.45331383,85952,0,0,20MICRONS.NS
11-08-2015,28.02525774,29.21680783,26.92903202,27.07201767,122349,0,0,20MICRONS.NS
12-08-2015,27.5486375,28.02525753,26.6907218,26.88137054,39296,0,0,20MICRONS.NS
13-08-2015,26.97669229,27.59629977,25.9281297,26.30942535,63348,0,0,20MICRONS.NS
14-08-2015,27.07201733,27.45331299,25.97579162,26.45241165,41699,0,0,20MICRONS.NS
17-08-2015,27.16734124,27.16734124,25.83280554,26.50007248,29387,0,0,20MICRONS.NS
18-08-2015,26.88136943,26.88136943,25.88046632,26.11877632,30252,0,0,20MICRONS.NS
19-08-2015,26.40475217,26.50007473,25.88046901,26.02345467,21121,0,0,20MICRONS.NS
20-08-2015,26.21410211,26.35708776,25.59449642,25.73748207,58129,0,0,20MICRONS.NS
21-08-2015,24.83190422,26.11877873,24.83190422,25.40384865,20467,0,0,20MICRONS.NS
24-08-2015,25.02255103,25.49917105,24.21229663,24.307621,26137,0,0,20MICRONS.NS
25-08-2015,24.30762181,24.78424185,23.7356774,24.21229744,30846,0,0,20MICRONS.NS
26-08-2015,24.54593042,25.64215607,24.30762041,24.59359169,11277,0,0,20MICRONS.NS
27-08-2015,25.35618457,25.64215585,23.8310002,24.40294456,47907,0,0,20MICRONS.NS
28-08-2015,24.97489056,25.26086186,24.21229742,24.87956619,30717,0,0,20MICRONS.NS
31-08-2015,25.16553622,25.26086059,24.30762057,25.02255058,24392,0,0,20MICRONS.NS
01-09-2015,24.25995943,26.02345202,23.83100069,24.11697197,26473,0,0,20MICRONS.NS
02-09-2015,24.30762041,25.54683171,23.8310004,24.59359169,24072,0,0,20MICRONS.NS
03-09-2015,25.16553848,25.7374829,24.21229837,24.54593277,50875,0,0,20MICRONS.NS
04-09-2015,25.07021381,25.07021381,23.83100241,24.35528374,25742,0,0,20MICRONS.NS
07-09-2015,24.7365812,24.92722812,23.73567801,23.92632675,29188,0,0,20MICRONS.NS
08-09-2015,24.30762145,24.30762145,23.83100142,24.25996017,23726,0,0,20MICRONS.NS
09-09-2015,24.40294478,24.78424042,24.25995914,24.59359169,23111,0,0,20MICRONS.NS
10-09-2015,24.35528228,24.78424102,23.87866226,24.307621,27938,0,0,20MICRONS.NS
11-09-2015,24.64125666,24.73658103,23.97398787,24.16463661,51863,0,0,20MICRONS.NS
14-09-2015,24.30762274,24.73658152,23.97398834,24.54593277,16142,0,0,20MICRONS.NS
15-09-2015,24.40294507,24.78424072,24.02164942,24.11697197,53846,0,0,20MICRONS.NS
16-09-2015,24.30762181,24.40294618,23.92632615,24.21229744,48708,0,0,20MICRONS.NS
18-09-2015,24.307621,24.59359229,23.97398662,24.307621,39619,0,0,20MICRONS.NS
21-09-2015,25.16553751,25.16553751,23.83100177,24.21229744,21678,0,0,20MICRONS.NS
22-09-2015,24.35528095,24.64125404,23.92632404,24.02164841,36108,0,0,20MICRONS.NS
23-09-2015,24.11697404,24.11697404,23.35438268,23.87866402,32043,0,0,20MICRONS.NS
24-09-2015,24.30762131,24.30762131,23.78334001,23.83100128,27482,0,0,20MICRONS.NS
28-09-2015,24.35528407,24.5935941,23.83100274,23.87866402,13996,0,0,20MICRONS.NS
29-09-2015,24.21229805,24.30762243,23.7833411,23.92632675,31149,0,0,20MICRONS.NS
30-09-2015,24.3552837,24.3552837,23.83100238,23.92632675,12962,0,0,20MICRONS.NS
01-10-2015,24.49827004,24.49827004,23.59269127,23.83100128,23159,0,0,20MICRONS.NS
05-10-2015,24.21229708,24.40294582,23.83100142,24.25996017,24336,0,0,20MICRONS.NS
06-10-2015,24.45060811,25.21320128,23.97398806,24.35528374,49165,0,0,20MICRONS.NS
07-10-2015,24.64125714,24.73658152,24.30762274,24.54593277,30658,0,0,20MICRONS.NS
08-10-2015,24.3076202,25.26086021,24.3076202,24.40294456,24909,0,0,20MICRONS.NS
09-10-2015,24.06931164,24.68891732,24.02165036,24.4506073,16273,0,0,20MICRONS.NS
12-10-2015,24.64125443,24.87956443,24.2122957,24.64125443,32684,0,0,20MICRONS.NS
13-10-2015,24.59359225,29.07382116,24.30762097,28.07291985,303020,0,0,20MICRONS.NS
14-10-2015,28.31123145,30.9326417,24.59359364,28.54954147,645869,0,0,20MICRONS.NS
15-10-2015,29.02616155,29.7887529,28.40655404,28.97849846,476248,0,0,20MICRONS.NS
16-10-2015,29.26447187,29.31213314,28.54954179,29.16914749,182884,0,0,20MICRONS.NS
19-10-2015,28.8831742,30.69433184,28.69252727,30.50368309,268121,0,0,20MICRONS.NS
20-10-2015,30.45602132,30.7896539,29.88407691,30.12238693,269907,0,0,20MICRONS.NS
21-10-2015,30.50368276,30.50368276,29.74109142,29.88407707,134687,0,0,20MICRONS.NS
23-10-2015,30.50368118,30.50368118,29.59810242,29.83641243,137195,0,0,20MICRONS.NS
26-10-2015,30.31303193,30.40835629,29.31213063,29.45511627,234032,0,0,20MICRONS.NS
27-10-2015,29.55044268,30.02706272,29.35979393,29.88407707,142542,0,0,20MICRONS.NS
28-10-2015,29.93173726,29.93173726,28.21590589,29.12148285,152734,0,0,20MICRONS.NS
29-10-2015,29.12148276,29.21680713,26.21410134,26.92903137,138476,0,0,20MICRONS.NS
30-10-2015,27.6439625,30.50368276,26.69072242,28.78785133,706206,0,0,20MICRONS.NS
02-11-2015,27.92993293,29.50278048,27.92993293,28.88317299,209622,0,0,20MICRONS.NS
03-11-2015,28.5972023,29.16914671,28.12058226,28.5972023,160327,0,0,20MICRONS.NS
04-11-2015,28.50187822,29.4551183,28.50187822,28.78785133,176214,0,0,20MICRONS.NS
05-11-2015,29.0261604,29.07382168,28.12058162,28.454216,137253,0,0,20MICRONS.NS
06-11-2015,28.97849783,28.97849783,27.78694774,28.16824341,94413,0,0,20MICRONS.NS
09-11-2015,28.50187793,29.45511801,27.64396222,28.5972023,188725,0,0,20MICRONS.NS
10-11-2015,29.50277996,29.50277996,28.26356682,28.50187683,131338,0,0,20MICRONS.NS
13-11-2015,29.02616109,29.02616109,27.26266658,27.92993355,57193,0,0,20MICRONS.NS
16-11-2015,27.64396274,28.40655409,26.26176387,27.21500397,169790,0,0,20MICRONS.NS
17-11-2015,27.64396203,28.02525769,26.64306068,26.64306068,60777,0,0,20MICRONS.NS
18-11-2015,27.35799044,28.12058176,26.11877727,26.45241165,242201,0,0,20MICRONS.NS
19-11-2015,27.31032523,27.35798832,26.59539524,26.6907196,34227,0,0,20MICRONS.NS
20-11-2015,27.40565109,27.40565109,26.26176232,26.73838234,48343,0,0,20MICRONS.NS
23-11-2015,27.45331162,27.59629907,26.0234516,26.16643906,148143,0,0,20MICRONS.NS
24-11-2015,26.54773783,26.92903351,25.88046901,26.02345467,24446,0,0,20MICRONS.NS
26-11-2015,25.97579178,26.88137056,25.97579178,26.21410179,118163,0,0,20MICRONS.NS
27-11-2015,26.45241033,26.5477347,26.07111469,26.16643906,63788,0,0,20MICRONS.NS
30-11-2015,26.59539633,26.59539633,25.97579068,26.11877632,35183,0,0,20MICRONS.NS
01-12-2015,25.9281305,26.50007308,25.54683302,26.21410179,65499,0,0,20MICRONS.NS
02-12-2015,26.35708759,28.93083651,25.92813065,27.73928642,131876,0,0,20MICRONS.NS
03-12-2015,28.07292163,28.93083736,27.45331411,27.64396286,105247,0,0,20MICRONS.NS
04-12-2015,28.35889113,28.35889113,27.16734108,27.40565109,48937,0,0,20MICRONS.NS
07-12-2015,27.6439629,28.12058295,25.92813145,26.97669411,69551,0,0,20MICRONS.NS
08-12-2015,26.26176305,28.26356755,26.26176305,26.88137054,32919,0,0,20MICRONS.NS
09-12-2015,27.16734034,27.16734034,25.97579033,26.16643906,31132,0,0,20MICRONS.NS
10-12-2015,26.0234543,26.59539873,25.737483,26.0711174,71203,0,0,20MICRONS.NS
11-12-2015,25.73748002,26.45241002,25.64215566,25.97579002,56592,0,0,20MICRONS.NS
14-12-2015,24.97488875,26.45241002,24.97488875,25.97579002,63204,0,0,20MICRONS.NS
15-12-2015,25.35618538,28.40655241,25.35618538,26.73838234,205248,0,0,20MICRONS.NS
16-12-2015,27.11967996,27.35798997,26.30942556,26.50007248,24397,0,0,20MICRONS.NS
17-12-2015,26.83370745,27.16734184,26.40475051,26.88137054,39747,0,0,20MICRONS.NS
18-12-2015,27.54863766,28.12058207,26.54773631,26.64306068,82044,0,0,20MICRONS.NS
21-12-2015,26.16643913,27.35798914,26.16643913,26.59539604,83591,0,0,20MICRONS.NS
22-12-2015,26.92903107,27.16734108,26.40474978,26.73838234,158072,0,0,20MICRONS.NS
23-12-2015,27.02435486,28.02525615,26.97669177,27.69162178,159542,0,0,20MICRONS.NS
24-12-2015,28.12058048,31.74289182,27.3579892,30.36069489,317563,0,0,20MICRONS.NS
28-12-2015,30.40835722,33.26807918,30.31303285,31.55224419,252941,0,0,20MICRONS.NS
29-12-2015,31.9335387,32.79145612,30.6466662,31.45691872,106334,0,0,20MICRONS.NS
30-12-2015,30.7419918,36.65208087,30.7419918,34.84092331,784559,0,0,20MICRONS.NS
31-12-2015,34.93624995,36.93805263,34.55495246,34.79326248,381632,0,0,20MICRONS.NS
01-01-2016,34.31664566,34.60261698,32.98210798,33.55405426,73518,0,0,20MICRONS.NS
04-01-2016,33.88768489,35.74650381,33.12509353,34.22132111,258669,0,0,20MICRONS.NS
05-01-2016,34.74559748,34.98390747,33.74469624,33.88768005,74075,0,0,20MICRONS.NS
06-01-2016,34.26898356,34.79326491,34.03067353,34.07833481,83594,0,0,20MICRONS.NS
07-01-2016,34.2213206,34.2213206,31.50458417,32.50548553,53613,0,0,20MICRONS.NS
08-01-2016,32.88677908,34.31663904,32.88677908,33.41106033,97928,0,0,20MICRONS.NS
11-01-2016,33.2680794,35.26988206,32.88678192,34.84092331,123972,0,0,20MICRONS.NS
12-01-2016,34.79325732,37.46232839,34.12598865,34.50728607,235040,0,0,20MICRONS.NS
13-01-2016,35.36520715,35.88949213,28.59720372,31.93354416,216155,0,0,20MICRONS.NS
14-01-2016,29.74109127,32.21951403,29.55044253,31.21861267,62719,0,0,20MICRONS.NS
15-01-2016,31.69523187,32.88678194,29.12148299,29.55044174,54109,0,0,20MICRONS.NS
18-01-2016,28.40655203,29.55044078,26.40474943,26.78604507,64843,0,0,20MICRONS.NS
19-01-2016,27.45331439,28.64486453,25.92813168,27.83461189,48353,0,0,20MICRONS.NS
20-01-2016,28.31122948,28.59720076,25.73748068,26.78604507,37853,0,0,20MICRONS.NS
21-01-2016,27.40565392,27.92993527,24.16463782,25.11787796,215398,0,0,20MICRONS.NS
22-01-2016,25.73748223,25.92813098,25.26086219,25.49917221,45014,0,0,20MICRONS.NS
25-01-2016,25.97579133,26.50007263,25.68982004,26.26176262,54044,0,0,20MICRONS.NS
27-01-2016,26.69072348,26.69072348,25.88046901,26.02345467,16225,0,0,20MICRONS.NS
28-01-2016,26.21410099,26.21410099,25.45150968,25.6421566,65673,0,0,20MICRONS.NS
29-01-2016,25.5468346,26.35708907,25.5468346,26.02345467,16716,0,0,20MICRONS.NS
01-02-2016,26.40475038,26.97669296,25.78514288,26.45241165,34694,0,0,20MICRONS.NS
02-02-2016,26.69072137,27.4056514,25.88046696,26.26176262,26191,0,0,20MICRONS.NS
03-02-2016,26.83370611,26.83370611,24.83190171,25.26086044,19357,0,0,20MICRONS.NS
04-02-2016,25.26086186,26.40475067,24.8319031,24.87956619,11825,0,0,20MICRONS.NS
05-02-2016,24.78424043,25.35618481,24.78424043,25.26086044,9291,0,0,20MICRONS.NS
08-02-2016,24.92722876,25.8328076,24.7842431,25.16553879,11366,0,0,20MICRONS.NS
09-02-2016,25.21319837,25.54683091,24.49826838,25.35618401,5248,0,0,20MICRONS.NS
10-02-2016,24.78424093,27.40565103,24.78424093,26.30942535,65049,0,0,20MICRONS.NS
11-02-2016,27.31032769,27.97759647,25.02255188,25.30852318,80235,0,0,20MICRONS.NS
12-02-2016,25.7851445,26.69072334,24.7842431,25.16553879,25738,0,0,20MICRONS.NS
15-02-2016,25.73748208,28.50187794,25.68982081,26.83370781,54313,0,0,20MICRONS.NS
16-02-2016,27.88227003,27.88227003,25.83280439,25.97579002,15293,0,0,20MICRONS.NS
17-02-2016,26.45241199,26.45241199,24.49827057,25.30852318,49061,0,0,20MICRONS.NS
18-02-2016,25.73748305,25.97579308,25.02255297,25.40384865,33881,0,0,20MICRONS.NS
19-02-2016,25.54683223,26.452411,25.26086095,25.6421566,14514,0,0,20MICRONS.NS
22-02-2016,26.50007441,26.50007441,24.87956731,25.40384865,50312,0,0,20MICRONS.NS
23-02-2016,26.21410197,26.21410197,25.11787625,25.30852318,4840,0,0,20MICRONS.NS
24-02-2016,24.87956539,25.02255103,24.59359229,24.97488976,10534,0,0,20MICRONS.NS
25-02-2016,25.02255149,25.26086151,23.83100142,24.25996017,17346,0,0,20MICRONS.NS
26-02-2016,24.59359435,25.68982194,24.4982718,25.16553879,7345,0,0,20MICRONS.NS
29-02-2016,24.78424182,25.97579191,24.49827053,24.87956619,12609,0,0,20MICRONS.NS
01-03-2016,25.54683333,25.97579209,24.87956637,25.73748207,61467,0,0,20MICRONS.NS
02-03-2016,25.45151141,26.30942714,25.45151141,25.88046837,38434,0,0,20MICRONS.NS
03-03-2016,26.40475217,26.40475217,25.26086329,26.02345467,18063,0,0,20MICRONS.NS
04-03-2016,26.2617613,26.5000713,25.73748002,25.97579002,20477,0,0,20MICRONS.NS
08-03-2016,25.97579047,26.4047492,25.73748047,25.9281292,12526,0,0,20MICRONS.NS
09-03-2016,26.11877707,26.11877707,25.26086139,25.59449577,9749,0,0,20MICRONS.NS
10-03-2016,26.30942664,26.30942664,24.97489089,25.49917221,28534,0,0,20MICRONS.NS
11-03-2016,25.97579092,25.97579092,24.97488961,25.21319962,15277,0,0,20MICRONS.NS
14-03-2016,25.9281297,26.452411,25.6421566,26.30942535,48910,0,0,20MICRONS.NS
15-03-2016,27.11967975,27.11967975,25.6421566,26.30942535,17151,0,0,20MICRONS.NS
16-03-2016,26.69071999,27.40564999,26.30942435,27.31032562,45539,0,0,20MICRONS.NS
17-03-2016,27.64396029,28.5972003,27.07201592,27.50097466,10153,0,0,20MICRONS.NS
18-03-2016,28.40655303,28.40655303,26.69072165,27.1196804,4490,0,0,20MICRONS.NS
21-03-2016,28.02525804,28.02525804,26.83370794,27.2626667,6678,0,0,20MICRONS.NS
22-03-2016,27.45331297,27.45331297,25.83280596,27.1196804,13277,0,0,20MICRONS.NS
23-03-2016,27.31032733,27.45331297,26.78604602,27.1196804,2890,0,0,20MICRONS.NS
28-03-2016,26.26176262,27.54863705,26.21410134,26.26176262,42375,0,0,20MICRONS.NS
29-03-2016,26.2617647,27.16734354,25.64215898,26.02345467,82651,0,0,20MICRONS.NS
30-03-2016,26.59539745,26.69072182,26.11877742,26.21410179,22826,0,0,20MICRONS.NS
31-03-2016,26.50007342,27.59630096,26.45241214,26.83370781,14623,0,0,20MICRONS.NS
01-04-2016,26.64305994,27.7869469,26.21410119,27.16734123,32780,0,0,20MICRONS.NS
04-04-2016,27.54863734,27.54863734,26.78604602,27.1196804,13002,0,0,20MICRONS.NS
05-04-2016,29.26447059,29.26447059,26.78604607,27.54863739,13674,0,0,20MICRONS.NS
06-04-2016,27.16734261,29.16914717,27.16734261,28.54954147,21527,0,0,20MICRONS.NS
07-04-2016,28.02525803,33.64937415,28.02525803,31.21861267,146241,0,0,20MICRONS.NS
08-04-2016,30.88497734,31.93353988,30.12238425,30.88497734,17422,0,0,20MICRONS.NS
11-04-2016,31.40926094,31.40926094,29.97940084,30.17004776,13339,0,0,20MICRONS.NS
12-04-2016,30.50368359,30.50368359,29.64576786,29.78875351,14816,0,0,20MICRONS.NS
13-04-2016,30.31303429,34.22132086,29.74109169,33.36340332,396181,0,0,20MICRONS.NS
18-04-2016,33.31574105,34.3166424,31.93354223,32.600811,82109,0,0,20MICRONS.NS
20-04-2016,33.79236095,33.79236095,31.69523208,32.17185211,30807,0,0,20MICRONS.NS
21-04-2016,32.31483614,33.36339864,30.74198875,31.45691872,48174,0,0,20MICRONS.NS
22-04-2016,30.69432861,31.74289116,30.64666734,30.88497734,27303,0,0,20MICRONS.NS
25-04-2016,30.9803049,31.26627621,30.50368482,30.74199486,18081,0,0,20MICRONS.NS
26-04-2016,30.0270626,31.83822021,30.0270626,30.55134392,9142,0,0,20MICRONS.NS
27-04-2016,31.17094861,31.45691988,30.07472116,30.88497734,30177,0,0,20MICRONS.NS
28-04-2016,32.79145921,32.79145921,30.02706161,30.45602036,17759,0,0,20MICRONS.NS
29-04-2016,30.88497926,30.88497926,29.93173739,30.21771049,36877,0,0,20MICRONS.NS
02-05-2016,30.26537307,30.83731567,29.93173867,30.50368309,13288,0,0,20MICRONS.NS
03-05-2016,30.07472498,33.17275536,29.93173932,31.07562637,43985,0,0,20MICRONS.NS
04-05-2016,31.26627444,31.26627444,30.17004869,30.50368309,34126,0,0,20MICRONS.NS
05-05-2016,30.88498058,30.88498058,30.02706304,30.50368309,18833,0,0,20MICRONS.NS
06-05-2016,30.78965277,31.26627279,30.07472273,30.69433022,28846,0,0,20MICRONS.NS
09-05-2016,31.26627264,31.26627264,29.12148255,30.26537132,7661,0,0,20MICRONS.NS
10-05-2016,30.83731591,31.93354348,30.07472455,31.36160088,36840,0,0,20MICRONS.NS
11-05-2016,30.98030181,32.17185188,29.74109047,30.21771049,20810,0,0,20MICRONS.NS
12-05-2016,30.98030252,30.98030252,30.26537246,30.78965378,24031,0,0,20MICRONS.NS
13-05-2016,30.78965435,32.12419194,30.3130343,31.17095184,12513,0,0,20MICRONS.NS
16-05-2016,31.88588011,32.31483886,31.21861136,31.59990883,40146,0,0,20MICRONS.NS
17-05-2016,31.83821642,31.88587769,30.980299,30.980299,10195,0,0,20MICRONS.NS
18-05-2016,31.79055527,31.79055527,30.50368261,31.21861267,5311,0,0,20MICRONS.NS
19-05-2016,31.26627512,31.26627512,30.59900631,31.07562637,21953,0,0,20MICRONS.NS
20-05-2016,30.59900536,31.0756254,30.26537278,30.31303406,8905,0,0,20MICRONS.NS
23-05-2016,30.69432939,32.4101607,27.92993188,29.45511627,80690,0,0,20MICRONS.NS
24-05-2016,29.35979213,29.40745522,27.45331207,27.88227081,14229,0,0,20MICRONS.NS
25-05-2016,28.93083604,29.26447043,27.64396161,27.78694725,20869,0,0,20MICRONS.NS
26-05-2016,27.78694705,28.59720146,26.69072136,26.92903137,95483,0,0,20MICRONS.NS
27-05-2016,26.97669265,27.83461015,26.73838264,26.92903137,31468,0,0,20MICRONS.NS
30-05-2016,27.31032851,27.83461165,26.78604718,26.97669411,17657,0,0,20MICRONS.NS
31-05-2016,27.31032834,27.45331399,26.40475134,27.21500397,21378,0,0,20MICRONS.NS
01-06-2016,27.16734123,27.64396125,27.07201686,27.16734123,37348,0,0,20MICRONS.NS
02-06-2016,26.54773664,28.12058241,26.54773664,27.2626667,10367,0,0,20MICRONS.NS
03-06-2016,27.21500332,27.45331333,26.73838328,27.07201767,9963,0,0,20MICRONS.NS
06-06-2016,26.92903247,27.59630126,26.26176368,27.02435684,11945,0,0,20MICRONS.NS
07-06-2016,26.92903107,27.16734108,26.21410105,26.73838234,40357,0,0,20MICRONS.NS
08-06-2016,27.11968158,27.11968158,26.4047515,26.97669411,8045,0,0,20MICRONS.NS
09-06-2016,27.21500169,27.26266478,26.2141004,26.59539604,24309,0,0,20MICRONS.NS
10-06-2016,27.40565206,28.59720215,26.690722,27.07201767,25806,0,0,20MICRONS.NS
13-06-2016,27.40565154,27.40565154,26.73838278,27.35799026,25354,0,0,20MICRONS.NS
14-06-2016,27.40564999,27.92993126,27.02435435,27.31032562,26257,0,0,20MICRONS.NS
15-06-2016,27.83461112,29.16914687,27.02435669,28.35889244,80109,0,0,20MICRONS.NS
16-06-2016,28.40655246,28.78784993,27.88227117,28.50187683,32728,0,0,20MICRONS.NS
17-06-2016,28.50187796,28.83551235,27.83461099,27.92993355,10631,0,0,20MICRONS.NS
20-06-2016,27.73928647,28.78785091,27.31032771,28.16824341,18560,0,0,20MICRONS.NS
21-06-2016,28.78785107,28.78785107,27.31032786,27.92993355,33990,0,0,20MICRONS.NS
22-06-2016,27.92993387,28.31123136,27.35799127,27.45331383,13332,0,0,20MICRONS.NS
23-06-2016,28.0729202,28.97849716,27.16734143,28.02525711,20064,0,0,20MICRONS.NS
24-06-2016,27.35798871,27.59629871,26.69071999,27.31032562,17643,0,0,20MICRONS.NS
27-06-2016,27.21500126,27.64395999,27.21500126,27.31032562,20903,0,0,20MICRONS.NS
28-06-2016,27.83461029,28.59720161,27.16734153,27.35799026,33426,0,0,20MICRONS.NS
29-06-2016,27.453313,29.07382183,27.453313,28.21590614,68389,0,0,20MICRONS.NS
30-06-2016,28.97849664,28.97849664,28.26356661,28.31122971,26432,0,0,20MICRONS.NS
01-07-2016,28.97849558,29.74108867,28.21590431,28.64486122,89359,0,0,20MICRONS.NS
04-07-2016,29.07382204,29.07382204,28.26356762,28.40655327,22863,0,0,20MICRONS.NS
05-07-2016,28.21590569,29.55044139,28.21590569,28.93083572,26244,0,0,20MICRONS.NS
07-07-2016,29.40745643,29.40745643,28.31123072,28.40655327,29020,0,0,20MICRONS.NS
08-07-2016,28.35889119,28.97849685,28.12058118,28.50187683,33256,0,0,20MICRONS.NS
11-07-2016,29.02616106,29.07382234,27.64396222,28.5972023,30012,0,0,20MICRONS.NS
12-07-2016,28.54954053,28.83551182,27.83461048,28.21590614,17920,0,0,20MICRONS.NS
13-07-2016,28.93083589,28.93083589,27.2150027,28.02525711,22105,0,0,20MICRONS.NS
14-07-2016,27.78694615,28.12058052,27.1673405,27.69162178,14414,0,0,20MICRONS.NS
15-07-2016,28.21590519,28.4065521,27.4056508,27.88227081,25890,0,0,20MICRONS.NS
18-07-2016,28.16824126,28.16824126,27.16733999,27.31032562,14699,0,0,20MICRONS.NS
19-07-2016,27.40565124,28.26356692,26.69072121,27.16734123,15281,0,0,20MICRONS.NS
20-07-2016,27.31032798,27.40565235,26.69072229,27.2626667,28749,0,0,20MICRONS.NS
21-07-2016,27.45331297,28.26356738,26.8337073,27.1196804,6716,0,0,20MICRONS.NS
22-07-2016,27.45331399,27.78694839,26.73838392,27.21500397,16318,0,0,20MICRONS.NS
25-07-2016,26.78604757,27.64396331,26.78604757,27.59630203,18470,0,0,20MICRONS.NS
26-07-2016,27.69162157,27.92993157,27.07201592,27.50097466,15361,0,0,20MICRONS.NS
27-07-2016,28.02525761,29.55044208,27.97759633,28.40655327,36072,0,0,20MICRONS.NS
28-07-2016,28.9784967,29.35979235,28.31122977,28.74018669,20958,0,0,20MICRONS.NS
29-07-2016,28.6925267,28.74018798,27.73928662,27.92993355,31393,0,0,20MICRONS.NS
01-08-2016,28.31122903,28.31122903,27.16734029,27.50097466,25966,0,0,20MICRONS.NS
02-08-2016,28.2159063,29.45511766,27.73928627,27.97759628,20834,0,0,20MICRONS.NS
03-08-2016,28.45421636,29.55044208,27.31032756,28.40655327,39790,0,0,20MICRONS.NS
04-08-2016,28.40655246,29.12148249,28.40655246,28.50187683,21803,0,0,20MICRONS.NS
05-08-2016,28.35889163,29.07382168,28.21590599,28.454216,17227,0,0,20MICRONS.NS
08-08-2016,28.88317249,34.12599272,28.31122992,34.03067017,321141,0,0,20MICRONS.NS
09-08-2016,40.79867246,40.79867246,36.3184436,37.17636108,1144140,0,0,20MICRONS.NS
10-08-2016,38.03427872,39.70244877,35.31754245,37.60531998,419348,0,0,20MICRONS.NS
11-08-2016,37.74830627,39.84543521,36.50909488,37.74830627,639938,0,0,20MICRONS.NS
12-08-2016,38.12960552,42.89580621,37.36701413,37.98661804,1738322,0,0,20MICRONS.NS
16-08-2016,38.51090085,38.51090085,35.55585441,37.36701202,350353,0,0,20MICRONS.NS
17-08-2016,36.69974047,38.8445305,35.07923172,36.79506302,565195,0,0,20MICRONS.NS
18-08-2016,37.41467124,38.03427872,36.46143121,37.60531998,201792,0,0,20MICRONS.NS
19-08-2016,37.98661544,38.08194163,36.79506535,37.41467285,190821,0,0,20MICRONS.NS
22-08-2016,37.60532204,38.51090085,36.8427307,37.36701202,133495,0,0,20MICRONS.NS
23-08-2016,37.84363074,37.84363074,36.69974195,37.08103943,159354,0,0,20MICRONS.NS
24-08-2016,36.84272938,37.70064324,36.84272938,37.50999451,52451,0,0,20MICRONS.NS
25-08-2016,37.65298048,37.84362921,36.60441793,36.79506302,78670,0,0,20MICRONS.NS
26-08-2016,37.1763636,37.65298365,36.46143353,36.8903923,82097,0,0,20MICRONS.NS
29-08-2016,36.89038906,36.89038906,35.50819032,35.93714905,107618,0,0,20MICRONS.NS
30-08-2016,36.60441866,36.65207994,35.88948864,36.27078247,58395,0,0,20MICRONS.NS
31-08-2016,36.98571131,37.17636004,36.03247131,36.41376877,124786,0,0,20MICRONS.NS
01-09-2016,35.74650422,36.98571564,34.36430533,34.60261536,141885,0,0,20MICRONS.NS
02-09-2016,35.65117982,35.93715111,34.50729102,35.69884109,88586,0,0,20MICRONS.NS
06-09-2016,35.84182524,35.9848127,34.88858517,35.22222137,218574,0,0,20MICRONS.NS
07-09-2016,36.12779985,36.65208116,32.79145963,35.69884109,200703,0,0,20MICRONS.NS
08-09-2016,35.07922898,36.36610508,34.79325773,35.79415894,186388,0,0,20MICRONS.NS
09-09-2016,35.46052641,36.46142762,35.2698777,35.79415894,178696,0,0,20MICRONS.NS
12-09-2016,35.22222006,36.22312137,34.50729004,34.93624878,154505,0,0,20MICRONS.NS
14-09-2016,35.79416608,35.79416608,34.55495464,34.98391342,169046,0,0,20MICRONS.NS
15-09-2016,35.46053007,35.69884008,34.65027386,34.93624878,54444,0,0,20MICRONS.NS
16-09-2016,36.12779985,39.03518132,34.60261357,35.69884109,602703,0,0,20MICRONS.NS
19-09-2016,35.74649954,36.5090908,34.697937,35.12689209,151567,0,0,20MICRONS.NS
20-09-2016,35.65117968,37.17636232,32.31483947,35.2698822,191700,0,0,20MICRONS.NS
